"","census_trct","ZIP","county","Latitude","Longitude","community_cat","Ozone","ozone_pct","PM2.5","PM2.5_pct","Traffic","traffic_pct","tox","tox_pct","Asthma","cardio","LBW","Education","Poverty","PM2.5_mean","ozone_mean","Traffic_mean","tox_mean","cardio_mean","pol_score","pol_score1","county_name","score_mean"
"4383",6073008509,92111,"San Diego",32.8149643,-117.1718159,"No",0.042,31.84,9.53630303,40.92,925.12,63.87,143.6179658,29.95,58.91,4.68,5.65,8.5,29.7,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,41.645,4.47843854177869,"San Diego County",4.76004473599312
"4384",6085505001,95054,"Santa Clara",37.4003031,-121.9712124,"No",0.035,16.94,10.37,52.61,1218.72,75.8,428.0265946,48.39,22.98,6.95,5.6,4.6,22.3,10.1459371275,0.0367123655913979,950.564569892473,189.450010505075,6.47645161290323,48.435,5.20862458328853,"Santa Clara County",4.21372702232984
"4385",6095250103,94591,"Solano ",38.1164685,-122.2216027,"No",0.035,16.94,7.85958451,17.81,910.47,63.14,1464.409725,64.11,93.65,9.72,7.23,12.5,30.1,7.89014969135417,0.0384166666666667,714.859255319149,1011.11675324719,10.6498958333333,40.5,4.35530702226046,"Solano County",3.79933612170606
"4386",6059042310,92675,"Orange ",33.4852789,-117.6768613,"No",0.048,60.88,8.69794377,30.7,541.66,35.18,1413.432167,63.69,24.56,5.72,4.65,17.5,36.8,10.4535205969416,0.0467646048109966,1274.48031088083,17245.5838767108,6.76147766323024,47.6125,5.12017421228089,"Orange County",6.95433293568254
"4387",6037462202,91101,"Los Angeles",34.1489289,-118.1369288,"No",0.053,73.93,10.79,54.48,2155.35,92.37,2938.409746,73,29.21,5.63,2.23,3,42.7,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,73.445,7.8981610925906,"Los Angeles County",7.29365672829501
"4388",6059001705,92835,"Orange ",33.9117646,-117.9402667,"No",0.046,53.02,11.21,66.23,1060.06,70.2,8111.814799,90.45,25.71,5.47,4.41,12.2,32.9,10.4535205969416,0.0467646048109966,1274.48031088083,17245.5838767108,6.76147766323024,69.975,7.52500268846113,"Orange County",6.95433293568254
"4389",6037276000,90045,"Los Angeles",33.9691783,-118.3890198,"No",0.046,53.02,12.05,81.66,2494.73,94.86,2311.423236,69.54,39.1,8.64,5.21,3.8,5.6,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,74.77,8.04064953220777,"Los Angeles County",7.29365672829501
"4390",6081611700,94025,"San Mateo",37.4941291,-122.1506224,"No",0.033,11.08,9.53630303,40.92,1534.04,83.61,221.0349694,38.09,26.23,4.39,4.37,33.9,38.4,9.02634564573248,0.0318471337579618,898.807006369427,145.958631508662,5.64203821656051,43.425,4.66985697386816,"San Mateo County",3.35754032862927
"4391",6073018601,92058,"San Diego",33.229909,-117.355054,"No",0.042,31.84,9.1171234,32.61,1385.43,80.4,50.45374426,19.36,39.7,7.36,5.72,12.5,24.5,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,41.0525,4.41472201311969,"San Diego County",4.76004473599312
"4392",6095253404,95620,"Solano ",38.4598591,-121.8314911,"No",0.042,31.84,8.69794377,30.7,1234.81,76.28,64.44240903,21.65,54.31,8.79,3.04,18.8,29.6,7.89014969135417,0.0384166666666667,714.859255319149,1011.11675324719,10.6498958333333,40.1175,4.31417356705022,"Solano County",3.79933612170606
"4393",6073002903,92115,"San Diego",32.7498573,-117.0553352,"No",0.042,31.84,10.79,54.48,914.78,63.28,163.6032698,32.25,48.49,5.7,5.83,20.3,37.8,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,45.4625,4.88896655554361,"San Diego County",4.76004473599312
"4394",6037462301,91106,"Los Angeles",34.1549547,-118.1270027,"No",0.053,73.93,10.37,52.61,2337.52,93.81,2844.114101,72.49,20.91,4.01,4.02,21.4,46.1,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,73.21,7.87288955801699,"Los Angeles County",7.29365672829501
"4395",6085506501,95117,"Santa Clara",37.2980229,-121.9560416,"No",0.038,22.34,10.37,52.61,613.46,43.03,138.23483,29.4,31.05,5.81,5.12,24.2,54.1,10.1459371275,0.0367123655913979,950.564569892473,189.450010505075,6.47645161290323,36.845,3.96225400580708,"Santa Clara County",4.21372702232984
"4396",6037702901,90292,"Los Angeles",33.9815095,-118.4532292,"No",0.046,53.02,12.05,81.66,1219.42,75.82,1833.260841,66.97,30.32,6.44,4.18,2.8,18,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,69.3675,7.45967308312722,"Los Angeles County",7.29365672829501
"4397",6013307204,94509,"Contra Costa",37.9946847,-121.8308707,"No",0.04,25.87,7.85958451,17.81,705.43,50.51,453.5398458,49.26,178.9,13.85,6.12,10.3,36,8.00943616516908,0.0363188405797101,855.181280788177,839.985559846377,8.5936231884058,35.8625,3.85659748360039,"Contra Costa County",3.7785725145508
"4398",6111004000,93033,"Ventura ",34.1674563,-119.1721776,"No",0.044,40.49,9.53630303,40.92,392.49,20.37,770.0705107,57.21,33.16,6.34,4.57,44,57.8,9.48105571296512,0.0478843930635838,682.350988372093,540.718143971595,8.04236994219653,39.7475,4.27438434240241,"Ventura County",4.43494330473144
"4399",6037403702,91724,"Los Angeles",34.0913988,-117.8557814,"No",0.057,82.1,11.21,66.23,337.13,15.2,5474.228638,82.22,55.58,9.3,4.6,14.8,20.5,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,61.4375,6.60689321432412,"Los Angeles County",7.29365672829501
"4400",6065043010,92530,"Riverside ",33.6841829,-117.387881,"No",0.057,82.1,11.21,66.23,257.24,9.04,1610.360993,65.24,45.1,14.31,4.01,23.6,22.8,10.1646414099117,0.0625364238410596,711.339247787611,1552.22717869158,10.3298675496689,55.6525,5.98478331003334,"Riverside County",6.17751801744788
"4401",6077004701,95237,"San Joaquin",38.1621306,-121.1494646,"No",0.048,60.88,11.45,66.3,130.91,2.42,126.9670222,27.97,22.31,8.38,6.12,26.2,49.1,12.3078712992806,0.0482158273381295,760.861151079137,999.827375224101,10.3956115107914,39.3925,4.23620819442951,"San Joaquin County",6.30607375590011
"4402",6059021915,92807,"Orange ",33.8443705,-117.8115691,"No",0.05,64.8,11.21,66.23,3002.21,97.42,19387.29829,97.61,25.69,6.8,6.47,6.7,8.5,10.4535205969416,0.0467646048109966,1274.48031088083,17245.5838767108,6.76147766323024,81.515,8.76599634369287,"Orange County",6.95433293568254
"4403",6037554519,90703,"Los Angeles",33.8527649,-118.0569743,"No",0.044,40.49,11.21,66.23,461.94,26.93,5843.992305,83.91,34.19,7.29,6.47,6.5,19.9,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,54.39,5.8490160232283,"Los Angeles County",7.29365672829501
"4404",6107000100,93271,"Tulare ",36.5233963,-118.8366159,"No",0.068,100,10.37,52.61,78.98,0.64,11.58595635,9.48,31.92,5.59,5.67,10.6,32.4,15.9375641025641,0.0620128205128205,375.999480519481,317.368836499705,9.7075641025641,40.6825,4.37493278847188,"Tulare County",6.39375411125062
"4405",6061020806,95678,"Placer ",38.7453902,-121.2762266,"No",0.053,73.93,7.85958451,17.81,1826.74,88.75,34.80151084,15.86,45.9,8.66,4.26,18.4,32,7.62504352452381,0.0523928571428571,577.393170731707,35.1151906696429,6.82857142857143,49.0875,5.27879341864717,"Placer County",3.6386124655418
"4406",6097152801,95403,"Sonoma ",38.4828618,-122.7503889,"No",0.03,7.58,6.18286598,7.76,1239.56,76.43,42.90496945,17.6,51.96,8.39,3.06,10,30.4,6.52397597838384,0.0316767676767677,615.991111111111,812.790927728263,6.64030303030303,27.3425,2.94036993225078,"Sonoma County",2.35958900761568
"4407",6067007701,95608,"Sacramento ",38.6172437,-121.3373129,"No",0.051,69.23,9.53630303,40.92,762.82,54.48,89.07048496,24.26,106.76,8.05,5.36,10.3,42.8,9.22952172350158,0.0498233438485804,866.968196202532,226.161668575962,9.58914826498423,47.2225,5.0782342187332,"Sacramento County",4.848758747708
"4408",6065042717,92587,"Riverside ",33.7021362,-117.2521561,"No",0.06,85.21,10.79,54.48,293.5,11.62,239.7618612,39.7,36.99,12.45,4.46,24,46,10.1646414099117,0.0625364238410596,711.339247787611,1552.22717869158,10.3298675496689,47.7525,5.13522959458006,"Riverside County",6.17751801744788
"4409",6075015801,94115,"San Francisco",37.7813029,-122.4373557,"No",0.03,7.58,8.69794377,30.7,532.53,34.13,218.2049708,37.86,58.87,6.13,11.11,8.2,41.6,8.56896542230769,0.03,786.537641025641,213.550045450769,5.72287179487179,27.5675,2.96456608237445,"San Francisco County",3.23221824238063
"4410",6073003108,91977,"San Diego",32.7074478,-117.0155941,"No",0.042,31.84,11.63,69.14,1107.67,72.03,205.5187276,36.54,67.08,6.7,2.87,20.9,43.7,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,52.3875,5.63367028712765,"San Diego County",4.76004473599312
"4411",6065041807,92882,"Riverside ",33.8601348,-117.5772407,"No",0.06,85.21,12.89,92.89,779.62,55.5,5237.442333,81.18,30.02,9.45,5.23,20.6,28.4,10.1646414099117,0.0625364238410596,711.339247787611,1552.22717869158,10.3298675496689,78.695,8.46273792880955,"Riverside County",6.17751801744788
"4412",6111000400,93060,"Ventura ",34.4021613,-119.0487659,"No",0.05,64.8,9.1171234,32.61,251.55,8.57,20.73866376,12,42.33,8.4,4.82,37.1,39,9.48105571296512,0.0478843930635838,682.350988372093,540.718143971595,8.04236994219653,29.495,3.17184643510055,"Ventura County",4.43494330473144
"4413",6065043239,92592,"Riverside ",33.5633922,-116.9857528,"No",0.06,85.21,6.18286598,7.76,176.57,4.42,79.2772981,23.31,26.25,8.73,7.03,3.6,29.1,10.1646414099117,0.0625364238410596,711.339247787611,1552.22717869158,10.3298675496689,30.175,3.24497257769653,"Riverside County",6.17751801744788
"4414",6073014500,91941,"San Diego",32.7495164,-117.0438659,"No",0.042,31.84,11.21,66.23,1550.77,84,154.2994344,31.3,25.99,3.64,6.78,12.4,36.2,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,53.3425,5.736369502097,"San Diego County",4.76004473599312
"4415",6013304001,94513,"Contra Costa",37.8837503,-121.7489395,"No",0.042,31.84,7.85958451,17.81,314.21,13.42,275.7951718,41.34,66.21,13.13,2.71,4.3,17.9,8.00943616516908,0.0363188405797101,855.181280788177,839.985559846377,8.5936231884058,26.1025,2.80702226045811,"Contra Costa County",3.7785725145508
"4416",6053000300,93906,"Monterey ",36.7030908,-121.6595817,"No",0.033,11.08,5.34450672,3.92,860.05,60.68,0.911387343,4.91,68.04,8.37,5.93,32.8,40.1,5.23345252086022,0.0348172043010753,444.023548387097,0.66996535416129,6.42354838709677,20.1475,2.16663082051834,"Monterey County",1.3194273404355
"4417",6059088904,92683,"Orange ",33.7485828,-117.9548828,"No",0.046,53.02,11.21,66.23,754.32,53.99,18338.80505,97.39,26.35,6,2.83,27.2,45.7,10.4535205969416,0.0467646048109966,1274.48031088083,17245.5838767108,6.76147766323024,67.6575,7.27578234218733,"Orange County",6.95433293568254
"4418",6037408625,91745,"Los Angeles",33.9886212,-117.9634087,"No",0.048,60.88,12.05,81.66,491.03,29.8,8290.647726,90.83,46.47,9.87,4.85,11,10.2,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,65.7925,7.07522314227336,"Los Angeles County",7.29365672829501
"4419",6059110110,90630,"Orange ",33.8305662,-118.0297412,"No",0.044,40.49,11.21,66.23,659.39,47,6563.14355,86.89,30.96,8.17,5.73,16.4,27.5,10.4535205969416,0.0467646048109966,1274.48031088083,17245.5838767108,6.76147766323024,60.1525,6.46870631250672,"Orange County",6.95433293568254
"4420",6073020309,92026,"San Diego",33.1355986,-117.1090217,"No",0.048,60.88,10.37,52.61,1941.67,90.29,32.18238542,15.28,23.67,6.04,4.43,27.8,42.9,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,54.765,5.88934294010109,"San Diego County",4.76004473599312
"4421",6095253108,95687,"Solano ",38.3288304,-122.0008642,"No",0.04,25.87,7.85958451,17.81,1942.5,90.3,486.4538352,50.34,66.5,8.76,5.34,10.3,24.6,7.89014969135417,0.0384166666666667,714.859255319149,1011.11675324719,10.6498958333333,46.08,4.95537154532745,"Solano County",3.79933612170606
"4422",6037462700,91106,"Los Angeles",34.1519261,-118.1144868,"No",0.053,73.93,10.37,52.61,1904.9,89.85,2960.424923,73.11,23.86,4.98,5.92,15.6,28.7,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,72.375,7.78309495644693,"Los Angeles County",7.29365672829501
"4423",6111005004,93036,"Ventura ",34.2505709,-119.1656216,"No",0.044,40.49,9.53630303,40.92,1204.06,75.32,522.2028976,51.51,38.26,6.82,4.04,16.2,31.1,9.48105571296512,0.0478843930635838,682.350988372093,540.718143971595,8.04236994219653,52.06,5.59845144639208,"Ventura County",4.43494330473144
"4424",6097153006,95401,"Sonoma ",38.4432933,-122.7584138,"No",0.03,7.58,6.18286598,7.76,634.97,44.94,46.96390249,18.4,54.81,8.18,3.9,13.8,38.6,6.52397597838384,0.0316767676767677,615.991111111111,812.790927728263,6.64030303030303,19.67,2.11528121303366,"Sonoma County",2.35958900761568
"4425",6111007612,93021,"Ventura ",34.2752843,-118.906726,"No",0.05,64.8,9.53630303,40.92,570.43,38.48,43.9733708,17.86,32.63,7.78,5.47,11.9,29.5,9.48105571296512,0.0478843930635838,682.350988372093,540.718143971595,8.04236994219653,40.515,4.35692009893537,"Ventura County",4.43494330473144
"4426",6037300800,91208,"Los Angeles",34.1845879,-118.220602,"No",0.051,69.23,11.63,69.14,1325.83,78.94,1592.105985,65.04,16.62,6.33,4.2,6.1,25.5,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,70.5875,7.59086998602,"Los Angeles County",7.29365672829501
"4427",6065043271,92595,"Riverside ",33.6006686,-117.2755965,"No",0.057,82.1,9.53630303,40.92,302.74,12.37,141.6799933,29.72,43.65,16.03,8.85,18.1,30.1,10.1646414099117,0.0625364238410596,711.339247787611,1552.22717869158,10.3298675496689,41.2775,4.43891816324336,"Riverside County",6.17751801744788
"4428",6007002200,95969,"Butte ",39.674685,-121.6824752,"No",0.053,73.93,9.1171234,32.61,343.1,15.67,1.410402469,5.57,46.89,10.09,4.18,13.4,37.1,9.05136973215686,0.0502156862745098,346.159019607843,5.11659702223529,9.90627450980392,31.945,3.43531562533606,"Butte County",3.32163589169403
"4429",6053000701,93905,"Monterey ",36.6878097,-121.609157,"No",0.033,11.08,5.34450672,3.92,350.07,16.42,0.781713618,4.64,79.51,8.03,5.12,65.8,86.1,5.23345252086022,0.0348172043010753,444.023548387097,0.66996535416129,6.42354838709677,9.015,0.96945908162168,"Monterey County",1.3194273404355
"4430",6037216800,90035,"Los Angeles",34.0557841,-118.3706043,"No",0.048,60.88,12.05,81.66,1364.34,79.83,1816.404785,66.85,23.46,5.1,7.12,5,23.1,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,72.305,7.77556726529734,"Los Angeles County",7.29365672829501
"4431",6085512043,95111,"Santa Clara",37.2618681,-121.8048672,"No",0.038,22.34,10.37,52.61,1548.57,83.93,77.21076661,23.1,29.44,5.22,4.77,46.8,55.6,10.1459371275,0.0367123655913979,950.564569892473,189.450010505075,6.47645161290323,45.495,4.89246155500591,"Santa Clara County",4.21372702232984
"4432",6071011101,92382,"San Bernardino",34.1730842,-117.1403551,"No",0.068,100,9.95548266,42.86,290.16,11.3,444.9515661,48.95,49.27,6.94,7.57,6.2,29.5,11.048341088374,0.064260162601626,802.757057220708,2422.62699287715,11.629810298103,50.7775,5.46053339068717,"San Bernardino County",7.07183875796905
"4433",6065043314,92544,"Riverside ",33.733193,-116.9389807,"No",0.062,91.1,7.02122524,10.74,401.22,21.07,2676.614855,71.63,59.1,13.86,4.81,19.4,40.1,10.1646414099117,0.0625364238410596,711.339247787611,1552.22717869158,10.3298675496689,48.635,5.23013227228734,"Riverside County",6.17751801744788
"4434",6037141101,91423,"Los Angeles",34.151167,-118.4243044,"No",0.053,73.93,11.63,69.14,3000.4,97.41,1114.440554,61.3,27.83,9.1,3.65,2.1,24.8,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,75.445,8.11323798257877,"Los Angeles County",7.29365672829501
"4435",6009000210,95252,"Calaveras ",38.1930259,-120.8741765,"No",0.053,73.93,8.65953328,20.27,166.75,4.02,63.98478118,21.58,54.41,9.19,4.38,10.9,25.3,6.257579791,0.0536,214.443,38.9677445021,9.512,29.95,3.22077642757286,"Calaveras County",2.77287880417249
"4436",6073008507,92117,"San Diego",32.8262504,-117.1737801,"No",0.044,40.49,9.53630303,40.92,1282.86,77.79,136.8772643,29.17,40.04,5.62,4.95,13.3,36.5,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,47.0925,5.06425422088397,"San Diego County",4.76004473599312
"4437",6073020017,92081,"San Diego",33.1484964,-117.222755,"No",0.044,40.49,9.95548266,42.86,981.3,66.84,371.2418576,45.73,17.45,3.54,4.35,13.3,51.4,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,48.98,5.2672330358103,"San Diego County",4.76004473599312
"4438",6059001504,92821,"Orange ",33.9160273,-117.890759,"No",0.048,60.88,11.21,66.23,1551.49,84.02,12417.07085,95.4,34.19,7.7,3.23,13.9,19.2,10.4535205969416,0.0467646048109966,1274.48031088083,17245.5838767108,6.76147766323024,76.6325,8.24093988600925,"Orange County",6.95433293568254
"4439",6001443001,94538,"Alameda ",37.5184218,-121.9515237,"No",0.035,16.94,9.53630303,40.92,532.36,34.1,165.5617427,32.54,61.08,9.76,6.23,9.7,14.2,8.77479336883333,0.0325638888888889,988.626732394366,363.221765062361,8.01725,31.125,3.34713410044091,"Alameda County",3.71813643447955
"4440",6071010018,92345,"San Bernardino",34.4135996,-117.3433595,"No",0.065,98.18,7.44040487,11.8,306.34,12.61,223.7700578,38.46,45.41,8.89,6.13,26.1,45.8,11.048341088374,0.064260162601626,802.757057220708,2422.62699287715,11.629810298103,40.2625,4.32976664157436,"San Bernardino County",7.07183875796905
"4441",6037501700,90605,"Los Angeles",33.9618209,-118.0198835,"No",0.046,53.02,12.05,81.66,720.41,51.66,6690.340203,87.25,52.27,9.74,4.87,8.7,24.1,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,68.3975,7.35536079148296,"Los Angeles County",7.29365672829501
"4442",6037980013,90245,"Los Angeles",33.9164971,-118.3871451,"No",0.044,40.49,12.05,81.66,959.23,65.6,6000,84.67,27.04,7.48,NA,NA,NA,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,68.105,7.32390579632219,"Los Angeles County",7.29365672829501
"4443",6029000906,93306,"Kern ",35.3796667,-118.9406565,"No",0.062,91.1,19.6,100,446.17,25.5,15.15651214,10.51,75.27,9.32,5.43,21.5,35.1,16.4982270371523,0.0629403973509934,457.124421768707,293.573354799358,10.9727814569536,56.7775,6.10576406065168,"Kern County",6.25723781285823
"4444",6037650401,90503,"Los Angeles",33.8428957,-118.3368653,"No",0.042,31.84,12.05,81.66,759.01,54.27,33202.05738,99.01,27.69,6.12,6.21,4.5,15.8,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,66.695,7.17227658888053,"Los Angeles County",7.29365672829501
"4445",6085503507,95122,"Santa Clara",37.340185,-121.8319402,"No",0.038,22.34,10.37,52.61,609.68,42.56,202.1186999,36.11,56.72,10.84,4.44,47.3,44.6,10.1459371275,0.0367123655913979,950.564569892473,189.450010505075,6.47645161290323,38.405,4.13001397999785,"Santa Clara County",4.21372702232984
"4446",6001435900,94580,"Alameda ",37.6724681,-122.147305,"No",0.033,11.08,8.69794377,30.7,359.49,17.22,441.8390836,48.82,71.66,10.59,4.24,13.5,20.6,8.77479336883333,0.0325638888888889,988.626732394366,363.221765062361,8.01725,26.955,2.89869878481557,"Alameda County",3.71813643447955
"4447",6009000504,95223,"Calaveras ",38.4051305,-120.2111512,"No",0.055,77.87,4.64593413,1.91,99.33,1.23,0.179624373,3.16,40.43,13.11,NA,NA,24.7,6.257579791,0.0536,214.443,38.9677445021,9.512,21.0425,2.26287772878804,"Calaveras County",2.77287880417249
"4448",6071008710,92399,"San Bernardino",34.0257037,-117.0490963,"No",0.068,100,9.53630303,40.92,511.24,32.05,264.9625347,40.96,41.98,11.17,6.22,32.7,62.9,11.048341088374,0.064260162601626,802.757057220708,2422.62699287715,11.629810298103,53.4825,5.75142488439617,"San Bernardino County",7.07183875796905
"4449",6083002102,93454,"Santa Barbara",34.9421111,-120.4267767,"No",0.035,16.94,4.50614746,1.86,596.36,41.12,45.19044189,18.01,58.41,6.75,5.74,26.2,33.5,4.88920524707865,0.0384831460674157,512.412613636364,12.5138927477303,5.55595505617978,19.4825,2.09511775459727,"Santa Barbara County",1.7511474840892
"4450",6001444100,94560,"Alameda ",37.550978,-122.0361606,"No",0.035,16.94,9.1171234,32.61,1863.32,89.3,149.1867239,30.64,73.21,10.59,5.33,9.1,13.9,8.77479336883333,0.0325638888888889,988.626732394366,363.221765062361,8.01725,42.3725,4.55667276051188,"Alameda County",3.71813643447955
"4451",6087110600,95076,"Santa Cruz",36.9289297,-121.7840141,"No",0.038,22.34,6.60204561,8.67,583.87,39.73,0.923791841,4.93,31.27,3.5,4.3,40.1,54,8.11709290519231,0.0364230769230769,591.711153846154,20.7400592040577,4.86307692307692,18.9175,2.03435853317561,"Santa Cruz County",2.49333054836335
"4452",6065043304,92544,"Riverside ",33.6871007,-116.90936,"No",0.062,91.1,6.60204561,8.67,187.51,4.96,515.0633533,51.33,57.46,12.23,5.43,9.8,37.1,10.1646414099117,0.0625364238410596,711.339247787611,1552.22717869158,10.3298675496689,39.015,4.19561243144424,"Riverside County",6.17751801744788
"4453",6037192300,90004,"Los Angeles",34.079743,-118.3284923,"No",0.048,60.88,12.47,83.99,1308.31,78.41,2248.238793,69.14,49.97,5.61,4.09,3.1,15.6,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,73.105,7.86159802129261,"Los Angeles County",7.29365672829501
"4454",6037113322,91311,"Los Angeles",34.2536788,-118.5721382,"No",0.057,82.1,10.37,52.61,916.73,63.38,386.0606506,46.51,41.76,7.46,3.17,10.8,18.2,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,61.15,6.57597591138832,"Los Angeles County",7.29365672829501
"4455",6055200501,94558,"Napa ",38.3110736,-122.3010777,"No",0.035,16.94,7.85958451,17.81,684.07,48.78,840.2514618,58.31,40.15,5.46,4.35,30.4,45.2,7.7373734815,0.0349,426.695,739.5371259765,6.2795,35.46,3.81331325949027,"Napa County",2.9666429185934
"4456",6081606100,94401,"San Mateo",37.5807361,-122.3144888,"No",0.033,11.08,8.69794377,30.7,1905.02,89.86,152.9332838,31.15,58.65,4.48,3.73,16.6,33.5,9.02634564573248,0.0318471337579618,898.807006369427,145.958631508662,5.64203821656051,40.6975,4.37654586514679,"San Mateo County",3.35754032862927
"4457",6073000900,92104,"San Diego",32.7518529,-117.141957,"No",0.04,25.87,10.37,52.61,391.67,20.29,201.3415928,36.01,59.66,7.26,5.8,10.6,45.9,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,33.695,3.62350790407571,"San Diego County",4.76004473599312
"4458",6037900201,93535,"Los Angeles",34.7083865,-117.956249,"No",0.062,91.1,5.76368635,4.73,96.47,1.13,10.19752615,8.82,118.95,14.72,2.7,22,53.3,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,26.445,2.84385417786859,"Los Angeles County",7.29365672829501
"4459",6073013310,91913,"San Diego",32.6261904,-116.9977852,"No",0.038,22.34,12.89,92.89,724.83,52.06,634.7270766,54.38,25.8,4.28,5.93,14.7,24.4,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,55.4175,5.95951177545973,"San Diego County",4.76004473599312
"4460",6085509304,94043,"Santa Clara",37.4174125,-122.0951903,"No",0.035,16.94,9.53630303,40.92,1544.45,83.86,221.7579317,38.16,21.28,6.69,7.32,4.6,19.3,10.1459371275,0.0367123655913979,950.564569892473,189.450010505075,6.47645161290323,44.97,4.83600387138402,"Santa Clara County",4.21372702232984
"4461",6019005513,93611,"Fresno ",36.8446768,-119.7018656,"No",0.065,98.18,15.4,97.22,553.79,36.76,1813.605873,66.84,47.7,7.52,6.16,7,13.3,15.1907207358291,0.0634723618090452,413.337715736041,3622.53593563657,9.67185929648241,74.75,8.03849876330788,"Fresno County",7.54524120545684
"4462",6059052502,92780,"Orange ",33.7195162,-117.8109989,"No",0.048,60.88,9.95548266,42.86,1552.06,84.05,50283.69765,99.54,38.47,7.7,4.11,8.6,9.6,10.4535205969416,0.0467646048109966,1274.48031088083,17245.5838767108,6.76147766323024,71.8325,7.72475535003764,"Orange County",6.95433293568254
"4463",6073016201,92020,"San Diego",32.8138271,-116.9918628,"No",0.044,40.49,11.21,66.23,722.41,51.85,140.3432422,29.62,58.72,9.95,4.66,4.5,11,10.61353349126,0.0426762360446571,1065.619136,231.892956331011,6.233668261563,47.0475,5.05941499085923,"San Diego County",4.76004473599312
"4464",6095252903,95688,"Solano ",38.4381951,-122.0352498,"No",0.04,25.87,7.85958451,17.81,393.3,20.45,281.1490369,41.57,60.19,8.03,5.85,5.4,18.3,7.89014969135417,0.0384166666666667,714.859255319149,1011.11675324719,10.6498958333333,26.425,2.84170340896871,"Solano County",3.79933612170606
"4465",6037311300,91505,"Los Angeles",34.1741462,-118.3431013,"No",0.055,77.87,12.05,81.66,1039.88,69.43,1485.117022,64.29,39.81,7.05,4.76,7.8,22.4,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,73.3125,7.88391224862889,"Los Angeles County",7.29365672829501
"4466",6037702700,90230,"Los Angeles",34.0058662,-118.400984,"No",0.046,53.02,12.05,81.66,1761.35,87.79,1847.924986,67.05,38.41,7.29,5.46,5.2,7.2,11.5130253011358,0.0496103286384977,1299.81108143042,5060.15602120787,8.29035424669227,72.38,7.7836326486719,"Los Angeles County",7.29365672829501
"4467",6065043009,92530,"Riverside ",33.7012951,-117.3888925,"No",0.057,82.1,11.21,66.23,383.18,19.4,1483.702196,64.27,45.1,14.31,4.73,13.3,22.6,10.1646414099117,0.0625364238410596,711.339247787611,1552.22717869158,10.3298675496689,58,6.23722980965695,"Riverside County",6.17751801744788
"4468",6101050301,95991,"Sutter ",39.1196085,-121.6292546,"No",0.048,60.88,8.69794377,30.7,569.59,38.44,0.434304293,3.85,40.59,12.26,3.95,11.2,28.7,8.57817816142857,0.0484761904761905,312.471428571429,3.54754145642857,10.5519047619048,33.4675,3.59904290783955,"Sutter County",2.95012520547524
"4469",6075012100,94102,"San Francisco",37.7888066,-122.4118881,"No",0.03,7.58,8.69794377,30.7,720.28,51.64,233.4511542,39.41,42.79,3.75,5.94,12.8,31.8,8.56896542230769,0.03,786.537641025641,213.550045450769,5.72287179487179,32.3325,3.47698677277127,"San Francisco County",3.23221824238063
"4470",6081610100,94063,"San Mateo",37.4932225,-122.2386868,"No",0.033,11.08,9.53630303,40.92,525.02,33.32,148.9830605,30.61,82.71,6.95,5.63,11,31.7,9.02634564573248,0.0318471337579618,898.807006369427,145.958631508662,5.64203821656051,28.9825,3.11673298204108,"San Mateo County",3.35754032862927
