"","county_name","year","county_fips","hhpop","horate","medhhincome","long","lat","order","hole","piece","group","state_abbv","state_fips","fips_class","state_name","cardio_mean","pol_score","PM2.5_mean","ozone_mean"
"101","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.587679,38.714734,26708,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"102","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.587066,38.714345,26709,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"103","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.585437,38.713212,26710,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"104","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.579518,38.705609,26711,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"105","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.598647,38.670942,26712,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"106","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.614658,38.665879,26713,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"107","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.619237,38.604501,26714,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"108","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.599815,38.593348,26715,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"109","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.587367,38.558354,26716,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"110","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.568055,38.537707,26717,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"111","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.556217,38.516621,26718,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"112","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.556616,38.501702,26719,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"113","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.542862,38.499694,26720,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"114","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.542367,38.481657,26721,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"115","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.555863,38.470242,26722,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"116","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.556426,38.447465,26723,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"117","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.570009,38.43486,26724,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"118","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.561995,38.410734,26725,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"119","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.592409,38.398877,26726,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"120","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.601212,38.405354,26727,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"121","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.622093,38.393875,26728,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"122","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.607395,38.366458,26729,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"123","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.635575,38.353908,26730,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"124","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.628295,38.349733,26731,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"125","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.639205,38.32688,26732,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"126","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.669524,38.348288,26733,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"127","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.700029,38.365215,26734,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"128","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.693622,38.378899,26735,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"129","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.698671,38.409838,26736,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"130","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.705385,38.416102,26737,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"131","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.753481,38.416759,26738,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"132","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.770553,38.406663,26739,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"133","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.801737,38.401321,26740,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"134","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.814691,38.387516,26741,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"135","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.837551,38.382411,26742,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"136","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.869667,38.367597,26743,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"137","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-119.884749,38.356185,26744,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"138","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-120.019951,38.433521,26745,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"139","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-120.05365,38.455607,26746,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"140","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-120.072566,38.447081,26747,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"141","Alpine County",2015,"06003",442.17,0.720415224913495,51700,-120.072484,38.509869,26748,FALSE,"1","06003.1","CA","06","H1","California",6.5,20.935,2.58872381,0.055
"142","Amador County",2015,"06005",14665.305,0.720415224913495,51700,-121.027507,38.508292,26749,FALSE,"1","06005.1","CA","06","H1","California",10.7544444444444,26.275,6.64828287444444,0.0536666666666667
"143","Amador County",2015,"06005",14665.305,0.720415224913495,51700,-121.024947,38.508789,26750,FALSE,"1","06005.1","CA","06","H1","California",10.7544444444444,26.275,6.64828287444444,0.0536666666666667
